AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO
2011;76;0;ESCUELA VALLE DE CUYA;15;15102;Camarones;2;1;110;0;2;3;0;2;0;0;0;7;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;78;7;LICEO GRANADEROS;15;15201;Putre;2;1;110;5;11;9;6;9;8;8;4;60;8;8;4;3;7;4;10;12;56;1;0;0;0;0;0;1;1;3;0;0;0;0;1;0;0;0;1;0;0;0;2;0;1;1;1;5;1;0;0;0;0;0;0;3;4
2011;78;7;LICEO GRANADEROS;15;15201;Putre;2;1;610;3;3;3;2;0;0;0;0;11;2;3;4;1;0;0;0;0;10;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2
2011;78;7;LICEO GRANADEROS;15;15201;Putre;2;1;710;2;5;3;2;0;0;0;0;12;4;4;0;2;0;0;0;0;10;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;1;2;0;0;0;0;8;0;0;0;0;0;0;0;0;0
2011;79;5;ESCUELA EL MARQUEZ;15;15201;Putre;2;1;110;1;1;1;5;1;2;0;1;12;0;0;0;1;3;3;2;3;12;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;81;7;ESCUELA PAYACHATAS;15;15201;Putre;2;1;110;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;82;5;ESCUELA SAN FRANCISCO DE ASIS;15;15201;Putre;2;1;110;0;0;1;0;2;0;0;0;3;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;83;3;ESCUELA COTA COTANI;15;15201;Putre;2;1;110;0;0;0;1;1;1;0;0;3;1;0;1;1;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;84;1;ESCUELA LOS ALAMOS;15;15201;Putre;2;1;110;0;0;0;0;1;1;0;0;2;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;86;8;ESCUELA SAN SANTIAGO DE BELEN;15;15201;Putre;2;1;110;0;1;1;0;0;0;0;0;2;0;0;1;1;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;87;6;ESCUELA ANCOLACANE;15;15202;General Lagos;2;1;110;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;88;4;ESCUELA ALCERRECA;15;15202;General Lagos;2;1;110;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;89;2;ESCUELA HUMAPALCA;15;15202;General Lagos;2;1;110;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;90;6;ESCUELA INTERNADO VISVIRI;15;15202;General Lagos;2;1;110;1;4;0;1;1;3;2;6;18;0;1;0;2;4;1;7;6;21;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2011;91;4;ESCUELA COSAPILLA;15;15202;General Lagos;2;1;110;1;1;0;1;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;92;2;ESCUELA CHISLLUMA;15;15202;General Lagos;2;1;110;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;93;0;ESCUELA CHUJLLUTA;15;15202;General Lagos;2;1;110;1;4;3;0;1;2;0;0;11;0;1;1;2;0;2;0;0;6;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;94;9;ESCUELA GUACOYO;15;15202;General Lagos;2;1;110;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;95;7;ESCUELA COLPITAS;15;15202;General Lagos;2;1;110;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1101;Iquique;1;0;410;37;31;37;46;0;0;0;0;151;42;80;86;85;0;0;0;0;293;11;12;14;0;0;0;0;0;37;15;13;14;3;0;0;0;0;45;22;12;11;2;0;0;0;0;47;28;18;9;7;0;0;0;0;62
2011;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY;1;1101;Iquique;1;0;463;2;0;3;12;0;0;0;0;17;9;0;21;21;0;0;0;0;51;5;0;1;1;0;0;0;0;7;3;0;3;0;0;0;0;0;6;20;0;13;14;0;0;0;0;47;27;0;31;17;0;0;0;0;75
2011;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1101;Iquique;1;0;110;13;16;18;31;29;26;34;24;191;16;18;18;39;28;30;31;35;215;1;1;1;0;3;3;2;0;11;0;0;0;1;4;1;0;1;7;1;0;1;1;1;0;3;1;8;0;0;0;0;1;0;0;0;1
2011;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA;1;1101;Iquique;1;0;310;18;11;6;15;0;0;0;0;50;16;10;9;11;0;0;0;0;46;0;3;1;0;0;0;0;0;4;0;2;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;3;1;2;0;0;0;0;0;0;3
2011;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;Iquique;5;1;310;83;82;0;0;0;0;0;0;165;23;18;0;0;0;0;0;0;41;18;10;0;0;0;0;0;0;28;10;5;0;0;0;0;0;0;15;11;2;0;0;0;0;0;0;13;6;1;0;0;0;0;0;0;7
2011;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;Iquique;5;1;510;0;0;62;64;0;0;0;0;126;0;0;2;2;0;0;0;0;4;0;0;11;2;0;0;0;0;13;0;0;3;0;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2011;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL;1;1101;Iquique;5;1;810;0;0;19;21;0;0;0;0;40;0;0;31;17;0;0;0;0;48;0;0;1;0;0;0;0;0;1;0;0;3;2;0;0;0;0;5;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;2
2011;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;1;1101;Iquique;1;0;110;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;3;3
2011;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS;1;1101;Iquique;1;0;310;53;77;76;96;0;0;0;0;302;68;94;75;90;0;0;0;0;327;14;4;3;0;0;0;0;0;21;11;9;4;0;0;0;0;0;24;14;12;12;2;0;0;0;0;40;15;5;4;2;0;0;0;0;26
2011;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;Iquique;1;0;510;24;58;91;95;0;0;0;0;268;0;0;2;3;0;0;0;0;5;22;8;14;7;0;0;0;0;51;0;0;1;0;0;0;0;0;1;22;14;20;16;0;0;0;0;72;0;0;1;0;0;0;0;0;1
2011;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;Iquique;1;0;563;19;0;20;34;0;0;0;0;73;0;0;1;1;0;0;0;0;2;5;0;11;5;0;0;0;0;21;0;0;0;0;0;0;0;0;0;36;0;39;41;0;0;0;0;116;9;0;1;0;0;0;0;0;10
2011;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;Iquique;1;0;610;0;0;5;8;0;0;0;0;13;40;62;56;80;0;0;0;0;238;0;0;4;3;0;0;0;0;7;11;1;14;14;0;0;0;0;40;0;0;1;2;0;0;0;0;3;17;10;18;11;0;0;0;0;56
2011;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN;1;1101;Iquique;1;0;663;0;0;7;7;0;0;0;0;14;19;0;43;49;0;0;0;0;111;2;0;2;0;0;0;0;0;4;4;0;6;5;0;0;0;0;15;10;0;5;2;0;0;0;0;17;19;0;46;14;0;0;0;0;79
2011;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;Iquique;1;0;410;11;18;10;17;0;0;0;0;56;15;14;18;12;0;0;0;0;59;4;2;1;1;0;0;0;0;8;1;3;1;1;0;0;0;0;6;9;7;3;1;0;0;0;0;20;6;6;6;1;0;0;0;0;19
2011;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;Iquique;1;0;510;0;0;6;7;0;0;0;0;13;0;0;5;14;0;0;0;0;19;0;0;3;0;0;0;0;0;3;0;0;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2
2011;109;0;LICEO ELENA DUVAUCHELLE CABEZON;1;1101;Iquique;1;0;610;0;0;0;5;0;0;0;0;5;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2011;110;4;ESCUELA DOMINGO SANTA MARIA;1;1101;Iquique;1;0;110;15;12;11;7;10;9;24;14;102;0;0;0;0;0;0;39;33;72;2;1;2;0;0;1;5;3;14;0;0;0;0;0;0;7;4;11;2;0;4;0;0;1;0;3;10;0;0;0;0;0;0;1;1;2
2011;111;2;ESCUELA GABRIELA MISTRAL;1;1101;Iquique;1;0;110;32;21;18;17;16;15;20;14;153;22;20;19;13;10;20;13;19;136;3;5;1;2;0;1;0;0;12;0;0;2;1;0;0;0;0;3;6;3;1;2;4;0;0;0;16;4;1;0;0;1;1;1;1;9
2011;112;0;ESCUELA EDUARDO LLANOS;1;1101;Iquique;1;0;110;24;23;27;31;31;35;19;28;218;8;30;23;20;21;32;16;28;178;3;0;1;0;1;0;1;0;6;0;0;0;0;0;3;0;0;3;0;2;6;1;5;3;0;1;18;2;4;7;2;3;1;1;1;21
2011;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH;1;1101;Iquique;1;0;110;39;40;52;40;51;52;39;47;360;44;38;38;42;42;48;42;50;344;1;4;5;8;4;4;2;2;30;4;2;2;2;0;3;6;0;19;10;5;7;6;2;5;9;11;55;8;1;5;4;4;4;4;2;32
2011;114;7;ESCUELA PLACIDO VILLARROEL;1;1101;Iquique;1;0;110;27;18;29;16;34;23;41;38;226;26;33;30;13;21;12;26;27;188;3;1;2;1;2;0;1;1;11;3;1;0;1;0;0;1;0;6;6;3;5;2;7;2;7;7;39;4;4;6;3;3;2;2;2;26
2011;115;5;ESCUELA JAVIERA CARRERA VERDUGO;1;1101;Iquique;1;0;110;0;0;0;0;0;0;0;0;0;8;8;23;21;21;30;0;0;111;0;0;0;0;0;0;0;0;0;0;1;3;1;1;2;0;0;8;0;0;0;0;0;0;0;0;0;1;5;1;2;1;3;0;0;13
2011;116;3;COLEGIO REPUBLICA DE CROACIA;1;1101;Iquique;1;0;110;25;25;29;23;27;32;37;38;236;24;31;35;17;29;26;32;35;229;6;0;0;0;0;1;0;0;7;1;0;0;0;0;0;4;0;5;10;6;7;3;5;7;3;4;45;5;1;3;4;3;5;3;4;28
2011;117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR;1;1101;Iquique;1;0;110;23;14;22;20;30;44;31;31;215;10;13;16;18;23;26;27;34;167;0;0;1;0;0;5;4;2;12;0;0;1;0;0;1;7;1;10;5;6;0;1;7;5;5;8;37;0;0;0;1;3;3;4;1;12
2011;119;8;ESCUELA CENTENARIO;1;1101;Iquique;1;0;110;20;17;17;21;6;9;22;20;132;11;11;23;13;21;18;11;27;135;0;0;0;2;3;0;0;1;6;0;0;0;0;0;1;1;1;3;9;6;3;5;5;9;4;4;45;6;8;3;2;4;4;7;10;44
2011;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON;1;1101;Iquique;1;0;110;10;13;0;14;12;10;8;12;79;7;10;0;10;12;14;8;4;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;3;2;2;1;0;13;3;1;0;2;2;3;2;1;14
2011;122;8;ESCUELA THILDA PORTILLO OLIVARES;1;1101;Iquique;1;0;110;15;18;18;18;14;13;17;26;139;15;19;12;16;18;21;24;24;149;1;0;0;0;0;4;1;1;7;0;0;0;0;1;2;0;0;3;2;0;3;0;4;2;2;0;13;2;1;0;0;0;1;1;5;10
2011;123;6;COLEGIO ESPANA;1;1101;Iquique;1;0;110;19;17;12;19;23;13;11;19;133;11;9;9;18;10;19;15;11;102;1;2;0;1;1;1;0;0;6;2;0;1;1;1;1;0;0;6;1;2;1;0;2;1;2;3;12;1;0;2;0;0;1;3;1;8
2011;124;4;LICEO LUIS CRUZ MARTINEZ;1;1101;Iquique;1;0;310;134;124;0;0;0;0;0;0;258;118;104;0;0;0;0;0;0;222;40;23;0;0;0;0;0;0;63;31;25;0;0;0;0;0;0;56;17;16;0;0;0;0;0;0;33;19;2;0;0;0;0;0;0;21
2011;124;4;LICEO LUIS CRUZ MARTINEZ;1;1101;Iquique;1;0;510;0;0;95;108;0;0;0;0;203;0;0;45;30;0;0;0;0;75;0;0;31;14;0;0;0;0;45;0;0;8;1;0;0;0;0;9;0;0;8;2;0;0;0;0;10;0;0;6;1;0;0;0;0;7
2011;124;4;LICEO LUIS CRUZ MARTINEZ;1;1101;Iquique;1;0;610;0;0;14;17;0;0;0;0;31;0;0;46;52;0;0;0;0;98;0;0;4;0;0;0;0;0;4;0;0;5;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;12
2011;125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS;1;1101;Iquique;1;0;110;45;50;37;52;61;46;47;44;382;51;42;46;49;48;52;50;53;391;4;2;5;2;7;10;4;0;34;0;1;3;1;2;4;5;7;23;3;2;0;3;3;3;3;3;20;3;2;0;0;0;2;1;4;12
2011;125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS;1;1101;Iquique;1;0;310;30;0;0;0;0;0;0;0;30;22;0;0;0;0;0;0;0;22;6;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1
2011;126;0;COLEGIO REPUBLICA DE ITALIA;1;1101;Iquique;1;0;110;38;41;39;38;41;48;41;34;320;25;34;24;26;35;42;54;45;285;2;3;6;4;4;8;8;3;38;5;0;2;0;2;4;2;0;15;1;1;2;4;0;0;3;3;14;2;0;2;0;0;0;1;2;7
2011;126;0;COLEGIO REPUBLICA DE ITALIA;1;1101;Iquique;1;0;310;14;0;0;0;0;0;0;0;14;16;0;0;0;0;0;0;0;16;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
2011;127;9;LICEO MARIA AUXILIADORA;1;1101;Iquique;3;0;110;0;0;0;0;0;0;0;0;0;76;71;77;72;83;64;66;68;577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;127;9;LICEO MARIA AUXILIADORA;1;1101;Iquique;3;0;310;0;0;0;0;0;0;0;0;0;68;69;67;70;0;0;0;0;274;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;4
2011;129;5;LICEO SUPERIOR GABRIELA MISTRAL;1;1101;Iquique;3;0;110;2;4;4;2;4;7;3;7;33;2;2;4;3;4;7;1;4;27;0;0;0;0;2;0;1;2;5;1;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;2;3;0;0;0;0;0;0;0;1;1
2011;129;5;LICEO SUPERIOR GABRIELA MISTRAL;1;1101;Iquique;3;0;310;8;5;7;7;0;0;0;0;27;3;3;3;3;0;0;0;0;12;4;3;1;0;0;0;0;0;8;5;2;1;0;0;0;0;0;8;6;3;2;1;0;0;0;0;12;1;2;1;0;0;0;0;0;4
2011;130;9;COLEGIO NORTH COLLEGE;1;1101;Iquique;3;0;110;17;27;20;17;16;11;17;21;146;16;23;22;17;17;14;9;16;134;1;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;2;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;1
2011;130;9;COLEGIO NORTH COLLEGE;1;1101;Iquique;3;0;310;13;13;16;10;0;0;0;0;52;14;11;11;10;0;0;0;0;46;2;2;1;1;0;0;0;0;6;0;0;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2011;131;7;LICEO PARTICULAR MIXTO ESCASCE;1;1101;Iquique;3;0;110;8;4;10;15;17;19;15;13;101;9;12;9;14;12;12;9;14;91;0;1;1;0;0;1;2;3;8;0;0;0;0;0;0;1;3;4;0;0;0;2;1;0;1;0;4;0;1;1;0;0;0;0;1;3
2011;131;7;LICEO PARTICULAR MIXTO ESCASCE;1;1101;Iquique;3;0;310;11;18;8;10;0;0;0;0;47;16;16;14;14;0;0;0;0;60;2;1;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;2;3;2;0;0;0;0;0;7
2011;131;7;LICEO PARTICULAR MIXTO ESCASCE;1;1101;Iquique;3;0;363;2;0;17;0;0;0;0;0;19;4;0;10;0;0;0;0;0;14;2;0;2;0;0;0;0;0;4;0;0;2;0;0;0;0;0;2;10;0;14;0;0;0;0;0;24;10;0;9;0;0;0;0;0;19
2011;132;5;LICEO ACADEMIA IQUIQUE;1;1101;Iquique;3;0;110;53;70;44;49;45;55;54;53;423;55;48;50;59;55;55;50;56;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;1;0;0;3
2011;132;5;LICEO ACADEMIA IQUIQUE;1;1101;Iquique;3;0;310;118;105;92;79;0;0;0;0;394;122;100;95;104;0;0;0;0;421;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;1
2011;133;3;COLEGIO ADVENTISTA DE IQUIQUE;1;1101;Iquique;3;0;110;15;16;29;26;22;14;33;30;185;18;18;22;30;26;23;23;37;197;1;2;0;0;0;0;0;5;8;0;1;1;0;0;1;1;2;6;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2
2011;133;3;COLEGIO ADVENTISTA DE IQUIQUE;1;1101;Iquique;3;0;310;20;17;29;20;0;0;0;0;86;31;24;35;25;0;0;0;0;115;8;1;1;0;0;0;0;0;10;7;5;1;4;0;0;0;0;17;4;2;1;0;0;0;0;0;7;1;2;0;1;0;0;0;0;4
2011;134;1;LICEO ATENEA;1;1101;Iquique;3;0;110;7;14;15;21;11;15;15;19;117;5;16;15;9;12;14;14;11;96;4;1;0;4;3;1;2;3;18;4;0;1;2;2;1;1;4;15;2;1;0;0;1;2;0;3;9;0;0;4;0;2;1;0;3;10
2011;134;1;LICEO ATENEA;1;1101;Iquique;3;0;310;12;11;13;8;0;0;0;0;44;16;3;16;9;0;0;0;0;44;2;2;0;0;0;0;0;0;4;2;8;0;0;0;0;0;0;10;3;2;2;0;0;0;0;0;7;3;0;0;0;0;0;0;0;3
2011;144;9;COLEGIO IQUIQUE YOUNG SCHOOL;1;1101;Iquique;3;0;110;12;13;8;18;19;15;9;20;114;14;18;18;13;16;17;23;18;137;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;1;0;1;2;3;2;2;1;1;0;1;12;1;0;0;0;1;3;1;1;7
2011;144;9;COLEGIO IQUIQUE YOUNG SCHOOL;1;1101;Iquique;3;0;310;19;13;19;21;0;0;0;0;72;15;11;5;12;0;0;0;0;43;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2011;154;6;ESCUELA BASICA FRONTERIZA;1;1404;Huara;2;1;110;2;1;3;2;4;3;0;5;20;0;1;2;1;2;0;4;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0
2011;156;2;ESCUELA PISAGUA;1;1404;Huara;2;1;110;6;3;0;1;3;3;4;1;21;1;3;1;1;0;1;2;0;9;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2011;158;9;ESCUELA CHIAPA;1;1404;Huara;2;1;110;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;159;7;ESCUELA JAINA;1;1404;Huara;2;1;110;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;4;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;160;0;ESCUELA PACHICA;1;1404;Huara;2;1;110;3;2;1;1;2;2;1;2;14;2;0;2;1;0;3;2;1;11;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;1;0;0;0;0;0;0;1
2011;161;9;LICEO DE HUARA;1;1404;Huara;2;1;110;12;17;10;12;8;9;7;17;92;10;13;9;7;13;11;4;8;75;2;0;3;0;1;0;1;0;7;1;3;1;0;0;0;0;0;5;0;0;0;0;0;0;2;2;4;0;1;0;0;2;0;1;1;5
2011;161;9;LICEO DE HUARA;1;1404;Huara;2;1;310;3;11;5;2;0;0;0;0;21;6;6;5;6;0;0;0;0;23;2;1;2;0;0;0;0;0;5;2;1;2;0;0;0;0;0;5;1;0;2;1;0;0;0;0;4;0;1;2;0;0;0;0;0;3
2011;162;7;ESCUELA SIBAYA;1;1404;Huara;2;1;110;3;3;5;2;1;2;0;0;16;3;3;3;1;2;4;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0
2011;165;1;ESCUELA CHUSMIZA;1;1404;Huara;2;1;110;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;167;8;ESCUELA CAMINA;1;1402;Cami񡻲;1;110;1;6;5;5;4;3;15;12;51;6;2;2;5;6;6;11;12;50;1;1;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;0
2011;168;6;ESCUELA CUISAMA;1;1402;Cami񡻲;1;110;1;0;0;1;0;0;0;0;2;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;169;4;ESCUELA QUISTAGAMA;1;1402;Cami񡻲;1;110;1;0;1;1;2;1;0;0;6;1;0;0;1;0;3;0;0;5;0;0;3;0;0;1;0;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;170;8;ESCUELA NAMA;1;1402;Cami񡻲;1;110;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;171;6;ESCUELA APAMILCA;1;1402;Cami񡻲;1;110;1;0;1;0;1;0;0;0;3;1;0;0;0;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;172;4;ESCUELA CHAPIQUILTA;1;1402;Cami񡻲;1;110;0;1;0;3;1;1;0;0;6;3;0;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;173;2;ESCUELA MOQUELLA;1;1402;Cami񡻲;1;110;0;0;1;0;3;1;0;0;5;0;3;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2011;174;0;ESCUELA FRANCIA;1;1402;Cami񡻲;1;110;3;1;1;0;0;3;0;0;8;1;3;0;0;3;0;0;0;7;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0
