APR_HOM_TO;APR_MUJ_TO;REP_HOM_TO;REP_MUJ_TO;RET_HOM_TO;RET_MUJ_TO
37;30;2;1;0;0
73;61;6;4;4;2
31;43;0;2;1;0
65;58;0;0;0;0
2;2;0;0;0;1
5;12;1;0;0;0
20;22;1;1;0;0
103;36;26;7;9;6
12;22;6;1;3;7
6;10;3;1;0;1
64;36;2;0;6;1
168;149;5;5;1;2
169;173;21;12;4;2
83;79;6;3;5;4
149;110;7;6;3;1
78;85;3;2;1;0
97;89;4;0;0;0
99;53;1;2;3;0
17;14;9;8;9;10
63;50;3;2;2;3
103;80;8;5;2;0
91;64;9;3;2;0
9;23;1;0;0;0
14;8;1;0;1;0
9;12;2;0;0;0
25;18;0;0;1;0
80;53;6;0;2;1
293;296;4;0;1;1
138;137;4;3;0;1
377;338;2;0;0;0
103;70;4;1;1;1
200;223;8;6;3;2
126;180;0;0;0;0
162;171;15;19;2;1
130;97;1;1;1;1
121;96;6;2;0;2
132;117;4;4;0;0
7;6;1;0;0;0
102;102;0;0;0;0
152;144;11;8;1;0
8;13;2;1;7;9
163;133;4;2;1;0
133;103;5;4;4;2
111;110;0;1;1;1
89;71;4;3;1;3
156;154;0;2;1;0
330;374;24;16;4;2
82;53;9;1;2;0
128;117;12;9;2;0
130;134;17;7;1;1
156;101;3;2;1;2
12;13;1;0;0;0
499;516;5;5;8;3
141;121;4;5;0;0
39;28;7;2;1;1
86;89;20;11;4;0
127;103;1;2;0;0
157;144;13;7;1;2
143;161;9;4;0;1
120;162;1;0;0;0
188;149;6;9;6;0
41;31;0;0;0;0
46;56;2;0;1;0
96;100;3;2;0;0
101;85;7;2;0;0
44;52;4;2;0;1
38;46;10;6;3;2
203;327;26;25;13;12
109;97;9;4;1;0
46;44;4;4;0;1
297;248;16;6;3;2
96;77;2;1;4;5
223;187;11;7;3;1
74;73;2;0;2;0
67;55;2;2;2;0
53;28;1;2;4;1
248;177;9;8;0;1
64;40;2;1;3;0
50;51;0;1;0;0
50;38;3;0;0;0
51;35;1;0;0;0
4;6;0;0;0;0
263;213;9;3;1;1
0;383;0;2;0;4
384;327;3;1;0;0
140;121;5;1;0;1
542;94;35;7;14;2
145;198;3;3;0;1
0;235;0;4;0;3
148;209;2;1;0;0
133;113;3;1;0;0
59;28;1;1;0;0
165;131;7;9;0;1
56;33;0;1;0;2
81;109;13;3;8;7
316;287;13;4;6;11
196;163;5;1;5;1
61;57;1;1;2;1
19;26;2;2;0;0
186;138;0;1;3;1
175;151;3;1;2;2
37;33;2;1;1;1
172;179;0;0;0;0
142;103;0;0;0;4
160;161;4;0;2;2
188;168;16;12;9;4
64;47;0;0;3;1
29;21;2;0;0;0
155;180;0;0;1;0
261;206;16;7;2;1
70;58;1;0;0;0
5;8;1;0;0;0
27;35;0;1;0;0
3;1;0;0;0;0
3;3;0;0;0;0
137;121;6;2;0;0
167;174;15;3;2;2
0;329;0;28;0;11
332;25;153;8;70;4
610;805;29;25;7;9
760;403;43;20;32;18
0;68;0;4;0;0
277;356;1;1;0;0
114;157;19;21;18;15
897;0;7;0;8;0
0;1108;0;34;0;8
122;110;6;6;4;2
314;190;9;10;7;3
155;87;6;5;7;1
423;368;18;18;1;1
0;1240;0;8;0;6
150;128;21;5;6;5
145;98;4;2;2;1
261;182;1;0;1;4
93;95;2;3;5;0
143;82;5;3;0;3
303;304;0;2;2;1
89;50;11;0;10;5
94;91;7;6;1;4
155;193;21;16;11;8
202;151;3;1;0;0
114;78;0;2;4;1
52;56;8;1;8;3
84;76;3;1;3;1
165;149;7;12;2;0
112;98;14;5;5;1
27;16;2;1;0;0
48;29;2;2;0;0
75;44;0;1;1;2
0;318;0;4;0;0
21;15;1;3;2;0
179;178;2;3;0;1
413;306;8;1;0;0
244;173;2;5;2;1
134;107;20;8;2;4
278;236;4;3;1;1
54;49;0;0;0;0
222;229;3;1;0;2
125;115;12;9;0;3
79;50;10;2;5;4
320;199;14;4;4;3
271;216;5;0;1;0
385;302;9;4;1;0
138;91;2;1;0;0
157;133;1;2;2;1
29;21;5;0;1;1
320;333;2;1;0;0
18;4;1;1;1;0
593;600;2;0;0;1
46;69;20;5;5;5
154;121;15;7;3;1
280;277;7;4;2;1
147;128;0;0;1;0
140;119;3;4;2;0
74;55;1;0;4;0
190;169;0;0;2;1
274;302;1;2;1;0
148;114;16;5;6;6
50;46;1;1;1;0
73;73;10;5;5;6
111;98;6;2;0;0
88;81;12;3;1;2
57;57;2;0;1;0
110;105;10;8;0;0
56;43;1;0;1;1
58;67;4;4;2;0
274;297;16;9;4;3
30;37;4;2;0;0
24;23;1;2;0;0
29;21;1;1;1;0
15;15;1;0;1;0
53;47;1;0;0;0
66;48;4;1;1;0
255;208;13;6;1;4
226;178;8;4;1;0
117;72;1;1;4;3
75;59;5;3;0;0
35;6;1;0;0;0
13;8;0;0;0;0
60;69;3;1;1;0
267;270;16;3;1;2
244;260;1;1;2;1
282;238;6;2;2;1
154;106;8;0;5;1
76;61;4;0;1;0
151;185;3;3;2;0
88;76;2;0;0;0
95;95;10;4;1;0
38;34;1;0;0;0
19;12;0;0;1;0
12;17;0;0;0;0
16;14;0;0;0;0
141;105;3;0;0;0
444;452;5;1;0;0
178;127;6;4;0;0
200;372;25;13;5;1
68;48;1;0;1;0
191;218;35;20;9;9
300;324;6;1;0;3
115;93;4;3;0;0
389;365;6;3;1;1
173;189;3;2;0;1
86;66;3;1;1;1
41;34;3;2;0;0
110;104;4;0;2;2
53;61;4;1;0;0
35;46;2;0;1;0
45;32;4;0;1;0
76;88;2;4;2;0
119;108;1;1;0;0
74;63;1;0;0;0
34;19;1;0;2;0
27;25;0;0;1;0
268;284;9;7;2;0
198;228;0;1;0;0
178;145;5;1;4;2
107;90;8;6;1;0
56;66;10;2;1;0
81;84;6;1;0;0
47;42;2;1;0;1
143;146;8;0;0;3
63;55;0;2;0;0
71;68;0;1;0;1
15;4;0;0;0;0
99;90;1;0;0;0
73;59;5;5;1;0
387;354;19;0;5;1
34;24;0;0;1;0
77;51;0;2;0;0
113;93;1;0;0;0
31;26;1;0;0;1
57;48;4;1;1;1
59;32;1;1;2;0
157;130;6;0;0;1
24;13;0;0;0;0
69;63;5;1;2;1
53;61;0;0;1;0
8;5;0;0;0;0
7;4;0;0;0;0
4;5;0;0;0;0
643;0;14;0;0;0
0;544;0;6;0;0
71;71;0;3;0;0
80;60;0;0;0;0
192;168;6;0;0;0
86;94;1;0;0;0
72;56;0;0;1;0
78;62;4;0;0;0
118;109;0;0;0;0
16;18;0;0;0;0
34;49;0;1;1;0
2;7;0;0;0;2
14;27;0;0;0;0
150;157;11;2;4;6
20;0;5;0;0;0
105;95;10;3;14;5
127;135;15;9;7;1
91;81;2;0;0;0
68;61;1;2;0;0
59;46;1;2;0;0
156;164;6;4;0;0
102;87;5;0;2;0
98;105;6;2;0;1
121;146;0;2;0;1
65;59;4;1;0;0
30;13;1;0;0;0
16;22;3;0;0;0
26;27;5;0;0;0
11;15;1;0;0;0
78;88;1;1;1;1
13;11;0;0;0;0
106;113;7;6;0;0
69;50;1;0;1;0
113;150;1;1;1;0
23;7;8;2;0;0
66;68;2;2;3;6
53;52;3;3;7;4
111;97;0;1;5;2
24;11;1;0;0;0
178;167;10;2;10;10
243;224;3;0;1;4
105;86;6;2;1;2
128;120;0;2;0;0
33;17;2;1;0;0
93;70;0;0;0;0
89;65;0;0;0;1
9;4;0;2;6;2
198;192;29;10;4;0
71;71;3;3;1;0
80;62;0;0;3;1
115;105;4;3;1;0
72;55;1;1;1;0
87;90;1;0;0;0
107;95;2;0;0;0
103;119;3;0;0;0
7;3;0;0;0;0
3;6;0;0;0;0
24;18;0;0;0;0
7;3;0;0;0;0
6;8;0;0;0;0
0;351;0;7;0;7
797;62;81;3;34;1
225;299;53;27;18;15
231;226;33;12;26;12
39;72;22;19;6;1
266;230;24;15;2;0
357;476;4;2;1;1
312;439;2;2;0;0
254;162;6;3;2;0
172;279;7;6;0;2
188;84;3;0;2;1
68;66;2;2;1;0
55;46;4;3;4;0
239;205;17;10;1;2
119;76;2;1;1;0
25;17;1;1;1;0
99;75;0;1;0;0
72;68;3;0;1;0
53;43;0;0;1;1
58;37;2;3;0;0
76;49;2;2;2;0
53;38;1;0;1;1
30;18;0;1;0;0
294;310;1;0;0;0
130;2;8;2;3;2
258;285;35;15;12;4
176;152;6;10;2;3
88;74;11;3;2;0
108;91;3;1;1;0
86;79;0;4;0;0
8;10;0;1;0;0
54;0;1;0;0;0
97;80;2;0;0;0
61;62;1;1;0;0
56;36;2;0;0;0
54;42;3;1;0;0
7;7;2;0;0;0
38;38;0;0;1;1
67;45;1;0;0;0
99;125;19;4;0;0
31;19;0;0;0;0
69;70;2;0;0;0
109;107;4;1;1;0
27;19;0;0;0;0
151;135;18;5;6;5
259;356;2;1;0;0
321;326;2;2;0;0
5;1;0;0;0;1
11;6;0;0;0;0
8;8;0;0;0;0
39;39;1;0;0;0
45;47;4;1;1;0
75;81;0;0;0;0
3;10;0;0;0;0
6;2;1;0;0;0
92;60;1;0;0;0
9;6;1;0;0;0
13;8;0;0;0;0
1;3;0;0;0;0
5;4;1;0;0;0
7;3;1;0;2;0
394;344;18;12;7;3
141;299;17;13;2;5
333;326;3;1;2;0
88;53;3;0;1;1
46;72;4;1;2;2
16;8;0;0;0;0
12;3;0;0;1;0
135;97;0;2;2;1
26;22;1;0;0;0
32;28;0;0;1;0
81;90;1;0;0;0
28;27;0;0;0;0
59;53;1;0;0;0
112;102;0;0;0;0
8;11;0;0;0;0
39;22;0;0;0;0
13;9;1;0;0;0
36;24;0;0;1;0
27;31;1;0;0;0
977;0;47;0;5;0
91;110;5;5;4;6
100;104;2;0;0;0
4;5;0;0;0;0
8;8;0;1;0;0
5;5;0;0;0;0
9;13;0;0;0;0
9;6;0;0;0;0
63;61;0;0;0;0
38;36;0;1;0;0
5;13;0;0;0;0
7;2;0;0;0;0
6;4;0;0;0;0
4;2;0;0;0;0
168;124;3;0;3;3
133;127;10;9;0;0
46;45;0;2;0;0
90;67;2;0;0;0
6;11;1;0;0;0
6;3;1;1;0;0
7;9;0;1;0;0
83;63;5;4;0;0
178;155;0;0;0;0
52;58;0;0;0;0
12;19;0;0;0;0
2;11;0;0;0;0
247;240;47;17;14;12
64;44;6;2;1;0
18;11;0;0;0;0
2;3;0;0;0;0
3;5;0;0;0;0
5;5;0;0;0;0
7;7;1;0;0;0
3;2;0;0;0;0
51;36;0;1;3;0
3;3;1;1;0;0
123;91;2;1;4;2
2;1;1;0;0;0
147;163;3;1;0;0
26;24;7;2;1;0
67;41;1;0;1;0
74;77;5;3;0;0
1;6;0;0;0;0
66;59;7;2;1;0
20;17;1;2;0;0
6;2;0;0;0;0
7;12;0;0;0;0
88;90;23;21;3;0
68;60;0;0;0;0
9;6;0;1;0;0
40;31;6;2;0;0
4;1;0;0;0;0
5;4;0;0;0;0
105;107;6;0;0;0
1;3;0;1;0;0
11;4;1;0;0;0
10;3;0;1;0;0
8;6;0;1;0;0
16;13;0;0;0;0
9;9;0;0;0;0
3;3;0;0;0;0
5;10;0;0;0;0
75;94;2;0;1;0
47;38;0;0;0;0
8;9;0;0;0;0
46;49;2;0;0;0
100;122;9;3;2;1
26;26;0;0;0;0
39;39;2;0;0;0
2;4;0;0;0;0
5;8;0;0;0;0
4;2;0;0;0;0
4;2;0;0;0;0
2;4;0;0;0;0
5;4;0;0;0;0
1;1;0;0;0;0
9;5;0;0;0;0
35;0;27;0;24;0
79;115;9;13;6;7
68;19;4;3;8;4
236;208;15;3;0;1
81;46;5;5;0;1
389;391;11;5;5;3
55;39;13;5;3;1
0;357;0;24;0;2
195;0;3;0;0;0
234;171;10;1;4;3
181;151;3;3;0;1
83;81;0;1;4;0
36;13;6;3;7;4
28;19;8;7;22;24
202;174;5;2;0;1
27;18;3;1;1;0
126;87;5;4;0;2
100;85;1;1;0;0
67;50;0;1;2;0
9;5;5;0;1;0
87;76;2;1;0;1
35;23;3;2;3;1
57;38;0;0;1;0
16;15;2;1;0;0
13;11;1;0;0;0
34;19;0;1;0;0
4;3;0;0;0;0
1;1;0;0;0;0
32;29;2;2;0;0
494;493;10;9;0;0
212;185;5;3;3;2
291;291;2;1;0;0
280;242;7;3;0;0
200;176;3;1;0;0
115;99;0;1;0;0
372;215;32;12;13;7
11;16;0;2;0;1
289;243;11;5;0;0
112;104;0;0;2;0
37;34;2;3;1;1
48;31;1;0;1;1
69;67;1;0;0;0
141;113;1;0;0;0
148;123;0;0;2;0
84;53;0;1;0;0
67;44;2;0;0;1
39;43;0;0;0;0
18;16;0;0;0;0
15;13;0;1;1;0
142;134;4;1;1;0
8;6;0;0;0;0
28;31;0;0;0;0
17;5;2;2;0;0
77;78;2;0;0;1
90;60;1;1;0;0
87;96;0;0;0;0
54;50;0;1;0;0
12;20;0;1;1;0
43;45;0;0;1;0
12;19;1;0;0;0
14;11;0;0;0;0
7;7;2;0;1;0
13;8;5;1;2;1
73;44;11;1;5;6
73;0;9;0;4;0
0;149;0;6;0;1
65;48;2;0;0;0
82;53;1;2;1;0
45;28;7;0;1;1
139;132;3;0;0;0
13;10;0;0;0;0
197;183;13;2;1;1
59;44;12;3;0;0
10;8;0;0;0;0
2;0;0;0;0;0
16;12;0;0;0;0
2;1;1;0;0;0
5;4;1;0;0;0
142;110;16;3;2;1
8;13;2;1;0;0
12;12;0;0;0;0
254;396;2;2;0;0
272;225;2;2;0;0
11;10;0;0;0;0
172;110;16;12;15;4
136;139;4;0;1;0
201;196;6;2;0;2
98;49;2;0;0;0
124;118;4;1;0;1
144;128;4;4;0;0
75;86;1;0;0;0
1;1;0;0;0;0
41;46;0;0;0;0
44;44;0;0;0;0
17;9;0;0;0;0
4;5;0;0;0;0
264;252;11;1;11;0
55;59;0;0;0;0
62;50;1;0;1;1
15;9;0;0;0;0
9;21;0;0;0;0
4;4;0;0;0;0
13;7;0;0;0;0
8;5;0;0;0;0
85;83;0;0;0;0
13;19;0;0;0;0
162;170;4;3;0;0
17;19;1;0;0;0
84;69;0;0;0;0
7;11;1;0;0;0
10;12;3;1;0;0
42;46;6;0;0;0
79;84;5;1;0;0
33;46;0;0;0;0
15;12;1;0;0;0
1;0;0;0;0;0
160;149;1;0;5;6
51;34;0;0;0;0
94;87;0;0;2;1
23;11;2;1;1;0
110;89;6;1;0;1
2;2;0;0;0;0
230;234;11;9;5;7
18;33;1;0;0;0
28;60;1;1;0;0
510;25;31;2;16;0
637;791;99;80;23;27
54;34;4;0;5;2
83;87;3;0;1;2
655;449;5;2;2;2
8;5;1;0;2;0
1;685;0;8;0;0
155;105;11;13;10;5
206;149;8;3;0;1
60;19;2;0;5;0
550;377;13;3;2;0
150;91;5;0;2;1
87;57;6;1;1;0
85;39;1;1;5;4
58;52;20;2;0;1
241;165;1;0;0;0
113;110;13;9;0;2
22;5;8;0;10;1
310;315;12;7;1;0
188;173;2;0;5;0
66;74;2;3;1;2
100;56;2;5;2;1
175;160;7;10;2;4
123;147;0;0;0;0
80;64;2;0;2;2
71;67;2;0;0;0
108;95;0;1;1;0
34;38;1;0;1;0
63;74;1;1;0;0
45;20;0;0;0;2
42;26;1;0;1;0
30;33;0;0;0;0
299;320;4;2;0;0
332;227;1;0;1;0
455;403;6;3;0;0
117;124;3;3;0;0
570;511;6;0;2;0
158;129;4;1;0;0
0;345;0;2;0;0
25;14;15;9;12;6
0;342;0;1;0;0
705;0;9;0;0;0
67;37;7;1;2;8
95;50;4;9;2;0
327;322;1;0;0;1
307;246;16;7;0;2
249;312;0;0;1;2
74;67;2;0;0;0
113;95;0;1;0;0
56;51;1;0;1;1
39;36;2;0;1;0
37;28;1;0;0;0
17;4;0;0;0;0
83;49;4;0;0;0
10;9;0;0;0;0
32;24;0;1;0;0
22;18;1;0;0;0
12;11;0;0;0;0
78;80;10;3;0;0
233;245;15;12;4;4
102;94;8;4;0;0
17;16;0;0;0;0
108;100;7;5;4;1
30;24;9;3;0;0
133;142;5;1;1;0
9;7;1;0;0;0
35;34;1;0;0;0
11;7;1;1;0;0
9;6;1;0;0;0
16;10;0;0;0;0
56;61;9;6;12;2
285;242;2;6;0;0
79;69;0;0;1;0
110;127;5;1;1;0
192;223;0;0;0;0
34;27;0;0;0;0
35;25;1;0;0;0
68;52;2;1;2;0
43;40;0;0;0;0
21;17;2;0;0;0
31;19;0;0;0;0
86;47;2;1;0;0
77;72;0;0;0;0
15;9;0;0;0;0
17;12;1;0;0;0
2;2;1;0;0;0
16;14;1;0;0;0
2;1;0;0;0;0
58;45;0;0;0;0
5;3;0;0;0;0
9;6;0;1;0;0
41;33;1;3;0;0
50;54;4;0;0;0
2;3;0;0;1;0
67;75;4;0;0;0
3;7;0;0;0;0
0;0;0;0;0;0
0;1;0;0;0;0
13;11;0;0;0;0
13;19;1;0;0;0
35;23;1;0;0;0
155;195;2;3;0;0
234;216;1;0;3;1
251;216;15;3;4;3
77;64;0;0;0;0
110;104;0;0;2;2
129;116;0;0;0;0
61;49;0;1;0;0
81;67;1;0;1;0
46;44;0;0;0;0
5;4;0;0;0;0
32;18;0;0;0;0
2;3;0;0;0;0
12;6;0;0;0;0
7;5;0;0;1;0
5;54;0;0;0;3
209;62;16;4;23;5
177;157;9;3;2;1
0;1;0;0;0;0
44;49;2;0;0;0
26;25;0;0;0;0
161;127;4;1;1;0
37;33;1;0;0;0
43;31;0;0;0;0
2;5;0;0;0;0
95;72;3;0;0;0
5;4;0;0;0;0
5;1;0;0;0;0
6;6;0;0;0;0
2;2;0;0;0;0
3;0;1;0;0;0
181;139;38;28;6;2
174;259;61;60;13;12
200;172;24;5;6;3
107;79;18;9;3;0
491;352;22;5;3;3
124;113;0;3;1;0
173;192;24;6;11;1
46;40;5;0;0;1
23;12;0;0;0;0
10;1;0;0;0;0
2;1;1;0;0;0
0;0;0;0;0;0
86;81;1;1;0;0
2;1;0;0;0;0
5;2;0;0;0;0
0;2;0;0;0;0
2;1;0;0;0;0
18;21;1;0;0;0
1;0;0;0;0;0
1;1;0;0;0;0
1;3;0;0;0;0
0;321;0;3;0;0
333;264;39;19;0;0
351;344;12;6;0;1
112;102;0;1;0;1
125;121;8;1;2;1
26;25;1;0;1;0
226;188;7;3;0;0
3;0;1;0;0;0
73;78;4;2;0;0
11;7;0;0;0;0
4;0;0;0;0;0
2;1;0;0;0;0
4;2;0;0;0;0
19;18;0;0;0;0
8;4;0;0;0;0
0;3;0;0;0;0
2;5;0;0;0;0
2;3;0;0;0;0
0;2;1;0;0;0
9;4;0;0;0;0
3;0;0;0;0;0
2;4;0;0;0;0
1;5;0;0;0;0
1;2;0;0;0;0
41;27;0;0;0;0
0;6;0;0;0;0
3;5;0;0;0;0
28;0;19;0;9;0
106;125;5;1;0;1
48;24;5;2;37;18
200;228;6;2;0;1
125;88;3;0;1;3
11;17;10;8;0;1
66;37;0;1;1;0
120;75;8;2;0;1
287;203;5;1;0;0
69;41;1;2;0;0
98;65;2;1;2;4
100;104;12;4;0;2
66;66;2;0;0;0
11;5;0;0;0;0
216;196;0;0;1;0
150;153;6;2;0;0
102;76;7;1;1;0
40;31;1;0;0;0
5;6;0;2;0;0
5;0;0;0;0;0
28;29;4;1;2;0
3;0;0;0;0;0
3;0;0;0;0;0
4;4;1;0;0;0
6;5;0;0;0;0
74;50;6;1;0;1
2;0;0;0;0;0
2;1;0;0;0;0
5;1;0;0;0;0
2;5;0;1;0;0
128;86;4;3;3;1
174;135;1;1;0;0
199;112;5;5;3;0
403;265;31;15;0;1
109;110;15;4;1;0
320;371;14;8;1;0
346;371;0;1;0;0
307;257;8;4;0;1
264;229;11;2;0;1
295;94;20;9;5;2
201;173;0;2;1;0
135;101;8;2;0;2
184;159;5;0;1;0
116;115;13;5;3;1
65;81;6;1;1;0
43;42;1;0;1;0
75;62;20;8;1;0
37;28;1;1;0;0
71;88;2;0;0;0
4;3;0;0;0;0
86;65;0;1;0;0
39;46;1;1;0;0
93;10;6;1;3;1
17;26;4;4;0;0
109;91;5;0;0;1
62;54;2;0;0;0
94;63;0;1;0;0
54;49;5;1;4;0
134;120;4;0;0;0
170;182;8;2;3;1
9;14;0;0;0;1
11;5;0;0;1;0
12;10;3;0;0;0
14;13;1;0;0;0
5;0;0;0;0;0
31;26;1;3;1;2
126;153;0;0;0;0
61;52;2;4;0;0
201;178;8;2;4;6
61;55;4;1;1;0
53;42;9;4;0;1
82;56;2;1;0;1
55;56;0;1;0;0
83;93;5;1;0;0
93;99;4;1;1;0
15;19;0;0;0;0
42;46;3;2;1;0
11;2;0;0;0;0
6;6;1;0;0;0
43;31;1;1;0;0
1;2;0;0;0;0
32;32;0;0;0;0
23;27;1;0;0;0
3;4;0;0;1;0
7;7;0;0;0;0
2;5;4;1;0;0
60;43;1;2;0;1
69;60;4;1;0;1
14;6;0;0;0;0
0;2;0;0;0;0
25;22;3;1;0;0
24;13;4;5;0;2
99;104;4;2;2;0
127;122;10;14;2;3
127;105;9;3;2;0
156;135;13;3;0;0
7;6;2;5;5;5
116;97;6;3;8;3
42;28;2;1;0;0
54;33;0;0;1;0
5;0;1;0;1;0
53;42;0;0;0;0
25;15;0;0;0;1
2;0;0;0;0;0
38;19;0;0;1;0
4;1;0;0;1;0
10;12;0;0;0;0
2;0;0;0;0;0
1;0;0;0;0;0
3;0;0;0;0;0
0;0;0;0;0;0
1;2;0;0;0;0
7;0;0;0;0;0
149;171;2;2;0;0
267;298;4;0;1;0
395;435;8;4;0;0
126;139;1;0;0;0
26;30;1;2;2;1
73;66;10;6;1;0
7;12;0;0;0;0
22;28;0;0;0;0
60;66;6;1;0;0
77;80;4;1;0;0
1;1;0;0;0;0
38;36;0;0;0;0
2;2;0;1;0;0
39;21;3;4;0;0
11;10;0;1;0;0
12;14;2;0;0;0
2;1;0;0;0;0
5;3;0;0;1;0
16;18;1;0;1;0
49;38;2;1;0;1
2;3;0;0;0;0
15;22;0;0;0;0
14;15;0;0;0;0
148;147;1;0;0;0
177;143;12;9;0;2
29;24;2;2;1;0
116;116;6;4;3;0
53;44;5;1;0;0
65;59;0;0;0;0
26;22;0;0;0;0
22;16;0;0;0;0
77;74;8;0;0;0
64;72;1;2;0;0
74;51;5;2;0;0
0;62;0;4;0;3
391;339;51;24;25;16
269;207;19;8;3;2
127;116;9;4;6;2
63;43;12;7;2;1
222;202;12;8;2;2
13;28;5;3;0;0
27;23;4;0;2;0
96;76;7;2;0;0
46;57;8;0;0;1
63;42;2;1;0;0
74;64;0;0;0;0
5;3;0;0;0;0
2;0;0;0;0;0
18;13;3;2;0;0
23;23;2;1;0;0
2;7;0;0;0;0
15;18;0;0;0;0
2;0;0;1;0;0
1;6;0;0;0;0
9;7;0;0;0;0
285;326;6;3;1;0
143;164;0;1;0;1
312;369;13;5;1;0
338;314;14;6;5;1
47;51;0;0;2;0
38;73;2;6;4;6
226;254;2;1;0;0
83;99;2;2;0;1
183;158;7;3;1;1
83;59;6;4;0;0
180;149;1;1;1;0
10;13;0;0;0;0
84;64;0;0;0;0
40;36;1;0;1;0
27;29;0;1;0;0
38;21;0;0;0;0
6;7;0;0;0;0
4;4;0;0;0;0
2;0;0;0;0;0
5;1;0;1;0;0
8;7;0;0;1;0
1;4;0;0;0;0
5;9;0;0;0;0
3;2;0;0;0;0
3;2;0;0;0;0
2;2;0;0;0;0
10;7;0;0;0;0
5;4;0;0;0;0
2;4;0;0;0;0
8;6;0;0;0;0
5;6;0;0;0;0
19;11;1;0;1;0
11;9;0;0;0;1
281;313;8;1;1;0
215;199;12;3;3;1
119;111;0;2;0;0
46;71;0;0;0;0
7;3;1;1;0;0
12;5;0;0;0;0
8;9;0;0;0;0
5;9;0;0;0;0
104;103;1;3;5;2
117;108;7;0;5;1
114;147;12;7;1;0
81;67;1;1;0;0
20;28;1;1;0;0
9;11;0;0;0;0
11;7;0;0;0;0
17;12;0;0;0;0
10;11;0;0;0;0
5;3;1;0;0;0
5;2;0;0;0;0
4;1;0;0;0;0
18;28;1;0;2;0
12;7;3;0;1;0
260;274;26;15;5;2
705;32;27;1;17;2
0;287;0;16;0;8
21;24;5;1;2;4
56;0;32;0;19;0
16;17;3;1;29;36
249;242;0;0;2;0
123;96;3;0;2;2
161;156;10;0;3;5
94;92;1;3;2;1
64;63;6;1;0;1
34;26;1;0;0;0
50;53;0;0;1;1
85;105;1;0;0;0
292;226;9;7;1;1
112;112;4;0;1;0
68;58;1;1;0;1
71;59;2;1;1;1
36;23;2;0;2;2
85;53;1;0;0;0
88;86;3;1;0;0
32;34;0;0;0;0
45;37;1;1;0;0
63;64;1;1;0;0
88;93;0;0;0;0
21;30;2;0;0;0
12;9;0;1;0;0
2;2;0;0;0;0
8;9;0;0;0;0
29;28;5;0;0;0
49;47;0;2;0;0
54;46;1;2;1;0
23;21;0;0;0;0
11;10;2;3;0;0
0;514;0;11;0;0
618;545;5;2;1;0
309;327;3;2;1;1
54;41;2;1;1;0
276;281;23;15;1;1
366;527;0;0;0;0
183;187;33;15;0;0
137;175;0;1;0;0
331;295;18;11;0;0
110;117;7;0;8;11
296;232;11;5;1;0
124;115;4;2;0;0
129;79;3;1;0;2
149;123;7;6;0;0
193;84;1;0;5;3
107;87;5;2;0;0
6;3;0;0;2;2
70;70;4;3;1;3
206;168;8;6;0;0
115;86;2;1;5;7
154;111;1;0;0;0
5;0;2;0;0;0
68;51;5;2;4;0
18;14;0;0;1;0
76;60;0;0;2;1
7;7;1;0;0;0
33;48;2;1;0;0
50;46;8;0;0;0
63;45;5;2;0;0
71;74;5;1;0;0
6;8;0;0;0;0
17;12;0;0;0;0
20;14;0;0;0;0
61;74;3;1;1;0
14;7;0;1;0;0
20;21;0;0;0;0
1;4;0;0;0;0
249;291;0;1;0;1
290;288;5;2;0;0
77;55;0;0;0;0
86;80;0;2;0;0
27;25;1;0;0;0
38;52;3;2;2;0
129;170;16;6;2;2
36;36;1;0;0;0
4;0;1;0;0;0
4;3;0;0;0;0
13;15;0;0;0;1
51;44;0;1;0;0
19;14;2;2;0;0
28;37;3;1;0;0
146;154;10;9;8;1
6;7;0;0;0;0
9;4;0;0;0;0
66;63;1;0;0;0
10;6;1;0;0;0
11;23;0;1;0;0
170;169;12;1;0;0
40;49;7;4;1;0
19;16;0;0;0;1
32;18;3;0;0;0
86;92;3;2;2;0
47;36;7;0;0;0
59;41;1;0;0;0
122;135;1;0;0;0
11;6;0;0;0;0
4;5;0;0;0;0
0;2;0;0;0;0
0;5;0;0;0;0
68;51;2;0;1;0
65;50;1;1;0;0
6;13;0;0;0;0
7;5;0;0;0;0
277;305;14;5;2;3
153;171;0;0;1;0
31;33;3;2;0;0
5;6;1;0;0;0
2;0;0;0;0;0
42;59;15;6;0;3
78;75;14;4;0;0
23;28;0;1;3;0
14;14;1;0;0;0
8;7;1;0;0;0
3;1;0;0;0;0
6;9;0;0;0;0
22;15;2;2;0;0
7;8;1;0;0;0
168;217;4;0;0;0
87;76;11;1;1;0
46;46;1;0;0;1
87;77;0;0;1;0
47;44;0;0;0;0
23;17;0;0;0;0
16;20;5;1;0;0
12;8;0;0;0;0
34;26;1;0;0;0
3;2;0;0;0;0
25;26;2;0;0;0
3;8;0;0;0;0
22;12;0;0;0;0
152;225;16;6;0;0
271;283;14;19;17;9
346;353;3;2;1;1
23;31;2;0;0;0
48;52;1;0;0;0
17;12;0;0;0;0
33;14;0;0;0;0
2;1;0;0;0;0
23;18;2;0;0;0
6;8;0;0;0;0
4;6;0;0;0;0
16;16;0;0;0;0
2;4;0;0;0;0
5;5;0;0;0;0
8;6;0;0;0;0
2;3;0;0;0;0
1;5;0;0;0;0
21;38;0;0;0;0
10;6;0;0;0;0
5;0;1;0;1;0
130;140;6;2;1;0
122;110;5;2;0;0
3;1;0;0;0;0
